epoch,global_step,lr,loss_total,loss_cd,loss_apml,loss_p2g,loss_g2p,loss_center,loss_bbox,loss_hd,loss_repulsion,precision_0_01,recall_0_01,fscore_0_01,precision_0_02,recall_0_02,fscore_0_02,precision_0_05,recall_0_05,fscore_0_05,epoch_time_sec
82,105042,0.0005,0.004505635324784773,0.004505282169387045,0.0,0.0022831659109639997,0.0022221162550134406,0.002347428871977857,0.0,0.0,7.063028764658498e-05,0.03576987173880448,0.03505326385070972,0.03494726704116665,0.18978033786485407,0.1840487437837365,0.18460291097635498,0.7605712597773391,0.7369505322870852,0.7451852893100076,168.32225370407104
83,107543,0.0005,0.004473260812889986,0.004472906030377508,0.0,0.0022588214432144437,0.0022140845886991323,0.0023573703123266104,0.0,0.0,7.09568938139203e-05,0.03605569490953619,0.03519500402963815,0.03511825117596486,0.19075846224010395,0.18458270988479608,0.18529197407878192,0.7638295267830368,0.7392090038984406,0.7481078419004713,165.22653937339783
84,110044,0.0005,0.004401926985528113,0.0044015727247666715,0.0,0.002218666206074801,0.002182906515619735,0.0023699515939490765,0.0,0.0,7.085187110492204e-05,0.036294173736755295,0.035579030106707314,0.03545290732006656,0.19277103611680327,0.18640288025414833,0.18723721090616322,0.7678721480157937,0.7415259482144642,0.7513486492495592,165.85846376419067
85,112545,0.0005,0.004421543076014208,0.004421191539864701,0.0,0.002237175794074223,0.00218401574369584,0.002340824823667859,0.0,0.0,7.03066851133217e-05,0.03603265724960016,0.03547867962190124,0.03531986084196572,0.19144158742752898,0.18589673505597762,0.1865365618072012,0.7645586296731307,0.7415863732631948,0.7497568411595438,166.22553610801697
86,115046,0.0005,0.004344948179569648,0.004344593952182771,0.0,0.0021863378323160295,0.0021582561219962906,0.002331032422570083,0.0,0.0,7.084466917748556e-05,0.036828627923830466,0.036053644948270694,0.035966404837692846,0.19474885826919233,0.18817580389719113,0.1891788738723494,0.770715737142643,0.7449697855232906,0.7545459738544158,166.7556402683258
87,117547,0.0005,0.004351798774868545,0.004351451009579349,0.0,0.002196954767021802,0.002154496243023021,0.00235298134153383,0.0,0.0,6.955291007929997e-05,0.036400478870951616,0.03566600703468613,0.03556839595014443,0.19300941732681928,0.18746827440898642,0.18792886689889196,0.7685622040246401,0.744806471942473,0.7535027761380227,167.10846757888794
88,120048,0.0005,0.0043677010810187385,0.004367352097767402,0.0,0.002203312881207779,0.0021640392179095016,0.0023528407838006044,0.0,0.0,6.979650841619086e-05,0.03666834047630948,0.035925668794982005,0.035832214885291126,0.19372612283211715,0.18803640653113754,0.1886780495475717,0.7683402225047481,0.744671662584966,0.7532684959110761,172.27351427078247
89,122549,0.0005,0.004292836613267562,0.00429248611908406,0.0,0.0021630835229307873,0.002129402591079594,0.0023827142938128544,0.0,0.0,7.009892852110948e-05,0.03725052947570972,0.036292904713114756,0.036256763266167884,0.19640317701044582,0.18988029788084765,0.19069683029115653,0.77298709422481,0.748022275464814,0.757360222350593,179.74843668937683
90,125050,0.0005,0.004273976389661666,0.0042736275141212685,0.0,0.002157381138002246,0.0021162463783125736,0.0023553143956767182,0.0,0.0,6.977568845803192e-05,0.036867479570671734,0.0361812306327469,0.03606107304511709,0.19587750837165133,0.19018437546856257,0.1907062179616383,0.7738572539734107,0.7497774327768892,0.7586263998038099,186.17102336883545
91,127551,0.0005,0.004282354827254738,0.0042820077271992765,0.0,0.0021508004323097882,0.0021312072983223672,0.0023500566750953296,0.0,0.0,6.94202790044187e-05,0.03696070399965014,0.03635167026939224,0.0361941429219994,0.1957080449070372,0.1900413662659936,0.1906422557505142,0.7735402909148841,0.7492689447658437,0.7582794393433995,186.96373891830444
92,130052,0.0005,0.0042189466980433405,0.004218598894515365,0.0,0.002123048579975142,0.002095550316437034,0.0023264456022330546,0.0,0.0,6.956099773275242e-05,0.03783252324070372,0.03697759177578969,0.036914381989520316,0.19846690230157937,0.19208098010795682,0.19301670849597344,0.7763760706654838,0.7522429504760596,0.7612687246721299,194.0451192855835
93,132553,0.0005,0.004260334552352096,0.004259987490675057,0.0,0.00214259774859448,0.0021173897408470676,0.002311942815458915,0.0,0.0,6.94112852418685e-05,0.03697222282961815,0.0362952475259896,0.036191352302019,0.19615825544782087,0.19038536928978408,0.19104466976367773,0.7745927019817073,0.7501576517830368,0.7592699332434575,190.69179773330688
94,135054,0.0005,0.004170303146319664,0.004169955047215001,0.0,0.0020951218745035934,0.0020748331703374858,0.002323590736656062,0.0,0.0,6.962007712997327e-05,0.03793345942872851,0.037021812368802476,0.03698013979522306,0.20026803731632348,0.19380675464189323,0.19464393920663212,0.7800233422256098,0.7556027393730008,0.7647289158296032,189.85823822021484
95,137555,0.0005,0.00416017542147256,0.004159828101899043,0.0,0.0020854979505768416,0.0020743301507287204,0.0023127695524151034,0.0,0.0,6.946386131486146e-05,0.03803498131997201,0.03729250487305078,0.03717323445507594,0.20040440854908037,0.1941621788784486,0.1949142731684463,0.7808495742328069,0.7558229637832367,0.7653560609233137,189.26350951194763
96,140056,0.0005,0.004140365142386402,0.004140021031984396,0.0,0.002078495942233432,0.0020615250851311233,0.0023047354010339825,0.0,0.0,6.882217054125835e-05,0.037886993640043984,0.03720445415583767,0.03705013502061126,0.20003121798155737,0.19427775764694122,0.19487962196292472,0.7817337908586566,0.7573668774677629,0.7666606097543588,189.50270080566406
97,142557,0.0005,0.004178075153506869,0.004177734542290633,0.0,0.002100845675312969,0.0020768888719582476,0.00230316960845476,0.0,0.0,6.812321558694409e-05,0.03734795144442223,0.03679992846611355,0.03661729480888023,0.19860132119027388,0.19371167548605558,0.19385318790541226,0.7786450849347761,0.7555435833479108,0.7640717038508655,190.52656435966492
98,145058,0.0005,0.004113114666475243,0.004112772109852385,0.0,0.002061500900429858,0.002051271210935321,0.002335651106783794,0.0,0.0,6.851206365149565e-05,0.03809033027414034,0.037440883021791285,0.03729917516303314,0.20108772897091162,0.19528516718312675,0.19587316635589463,0.7828313986905238,0.7589555974485206,0.7680248238238655,190.34816980361938
99,147559,0.0005,0.004086364255092557,0.004086020288964557,0.0,0.002047463740147308,0.002038556544022856,0.0023158122257569756,0.0,0.0,6.879326395005565e-05,0.03858690898640544,0.037792304953018795,0.03772123686962577,0.202951534230058,0.196917912522491,0.19761239711652515,0.7852805166995702,0.7604940445696722,0.7699237771150542,184.25787353515625
100,150060,0.0005,0.00405572816686815,0.004055385847358307,0.0,0.0020291593975735873,0.002026226451216055,0.0023062651067631596,0.0,0.0,6.846454828594475e-05,0.038443021229008396,0.03776331264369252,0.03762376411115659,0.2028007156512395,0.1973775919319772,0.19776298453370747,0.7856298886695322,0.7626953125,0.7711853163211835,192.313458442688
