epoch,global_step,lr,loss_total,loss_cd,loss_apml,loss_p2g,loss_g2p,loss_center,loss_bbox,loss_hd,loss_repulsion,precision_0_01,recall_0_01,fscore_0_01,precision_0_02,recall_0_02,fscore_0_02,precision_0_05,recall_0_05,fscore_0_05,epoch_time_sec
75,112545,0.0005,0.11044291729202084,0.004991491244742233,110.4427960703536,0.0029480399628307057,0.0020434512896267774,0.00016163015580815762,0.0,0.0,2.3203797591209842e-05,0.03431967056927229,0.03898645619877049,0.036221184293649754,0.18178197471011595,0.21833444356632348,0.19676364896024337,0.7216438619864555,0.8120627725472311,0.7604157022956084,223.8712592124939
76,115046,0.0005,0.1103222903142758,0.0049755239581055445,110.32217021486083,0.002944150072415309,0.002031373884910565,0.00016180387840423474,0.0,0.0,2.296493281568039e-05,0.03403355454693123,0.03862507731282487,0.0358948237939467,0.18202875099960017,0.21878289699745102,0.19705431584249444,0.7228718864016893,0.8135082880910136,0.761729057778458,220.2861886024475
77,117547,0.0005,0.10970925175097407,0.0049152996032688695,109.70913178307778,0.002911076738078967,0.0020042228563458752,0.00015552565498094044,0.0,0.0,2.2974044842270404e-05,0.03453608790858657,0.03918344771466414,0.036413784044087585,0.1832699537372551,0.2202243126187025,0.1983252276823979,0.7261930188861955,0.816393071677579,0.7648872622772486,219.3391408920288
78,120048,0.0005,0.10933791018906282,0.004877320046365144,109.33778855553726,0.0028828796761294568,0.0019944403660580477,0.00016123903647686976,0.0,0.0,2.330569208745382e-05,0.034760705092962814,0.03956405718962415,0.036707015077835595,0.1840731480845162,0.22097420797306078,0.19922079457516004,0.7281297441960716,0.8173774435538285,0.7665321158795584,218.46648359298706
79,122549,0.0005,0.10950531450207115,0.004889387866856008,109.50519335265162,0.002890341651917505,0.0019990462154738,0.00015858419713082116,0.0,0.0,2.317553411985693e-05,0.034533452244102356,0.039179640643742505,0.03641604785950797,0.18358496445171932,0.2207395362167633,0.1987089959741449,0.7267142947508497,0.8160184168520092,0.7651671134486574,219.7859308719635
80,125050,0.0005,0.10869174019568732,0.004817915155503174,108.69161849725442,0.0028476536892153774,0.0019702614677191317,0.00016097867292739189,0.0,0.0,2.329230120912431e-05,0.03475758134246301,0.039343735162185124,0.03663741579589869,0.18567094646516394,0.22272116544007398,0.20086261081765863,0.7309127130397841,0.8199293524777589,0.7692653798356337,219.4194893836975
81,127551,0.0005,0.10838836645547364,0.004780332912409418,108.38824540069226,0.002817865921361208,0.0019624669915078666,0.00015772379967703384,0.0,0.0,2.319265025339244e-05,0.03534338217837865,0.04011178731632347,0.03728086708943214,0.18737182861230509,0.22483906827893843,0.20271733827868113,0.7326179879610656,0.8208333853958416,0.7707093861616883,214.43431544303894
82,130052,0.0005,0.10828215857950604,0.004763569438136274,108.28203618149908,0.0028055242225147005,0.001958045213294198,0.00016006271202912125,0.0,0.0,2.3447369029549466e-05,0.035454080086715314,0.04029599097860856,0.03741272210745086,0.18757360337115153,0.22493854020891643,0.20290396713027237,0.7327398142305578,0.8201751525952119,0.7705738500016825,218.28430247306824
83,132553,0.0005,0.10785245668978655,0.004714549920431002,107.8523343470229,0.002783349210796066,0.001931200710868445,0.000159964651074228,0.0,0.0,2.3441608425296223e-05,0.03566405469062375,0.04045930455942623,0.037622090259076105,0.18807838192847862,0.22523519888919433,0.20338758376569616,0.7332678256822271,0.8214821493277689,0.771303441335277,180.7276108264923
84,135054,0.0005,0.10763266202999276,0.004703875549193636,107.63254027307534,0.002775121067710849,0.0019287544832865028,0.00015943694321341893,0.0,0.0,2.333442620095032e-05,0.035810675729708114,0.04052256050704718,0.0377464185437014,0.18920781296856257,0.22673274440223912,0.20465264670768293,0.7354932050617253,0.8234269768655038,0.773556999340862,184.24306058883667
85,137555,0.0005,0.10702633813488298,0.004645566185369383,107.0262149702497,0.002731169380069037,0.0019143968027285966,0.00016441519744762382,0.0,0.0,2.359103262563326e-05,0.03619723985405838,0.04114692013819472,0.03820781507304028,0.19069159445596762,0.22848516843262695,0.20628548604322644,0.7390494973885445,0.8258272862729908,0.7766657150277897,179.99625873565674
86,140056,0.0005,0.10658159744037671,0.00460421756225605,106.58147402049923,0.002705922672745311,0.0018982948893943696,0.00016328265889521592,0.0,0.0,2.3674404569426856e-05,0.036447823214464214,0.04144806920981607,0.038482449542893406,0.19127075732207116,0.22904217219362255,0.2068689450553087,0.7401461290483806,0.8269973260695722,0.7778174886699678,179.00109338760376
87,142557,0.0005,0.10632384815713207,0.004578904545654069,106.32372517606727,0.002694324322408106,0.0018845802215702522,0.00016475972872203088,0.0,0.0,2.357830555524879e-05,0.036315356669832065,0.04128182711290484,0.03833383626043156,0.19211602468387645,0.22983619052379048,0.2076632087563918,0.7418053286497901,0.8279747671244002,0.7792284087699111,186.3781967163086
88,145058,0.0005,0.10599215703009844,0.004553494853318901,105.99203485414917,0.002680645534288889,0.0018728493166909996,0.00016466166319966324,0.0,0.0,2.3419395346082274e-05,0.03637988164109356,0.041347328256197524,0.038407535689910115,0.19211143667532987,0.23051531340588766,0.20790491330145788,0.7425700618190224,0.8290746201519392,0.7802233936690369,182.32418537139893
89,147559,0.0005,0.10604160770726223,0.004548125680647187,106.04148379100508,0.002667516857952212,0.0018806088246441524,0.00016710912248616986,0.0,0.0,2.3767266469496948e-05,0.03647593696896242,0.04149473023290684,0.038525261941076555,0.19279495233156738,0.23069405050479808,0.2084799507451875,0.7425476098623051,0.8286713634858557,0.7800509727975933,184.0787467956543
90,150060,0.0005,0.10585726819327715,0.004532167902968523,105.85714429590712,0.002654495535626738,0.0018776723628499505,0.0001655701703035587,0.0,0.0,2.3782443742609057e-05,0.036854106013844465,0.04172852343437625,0.03884574211305339,0.1939846131859756,0.2316447444459716,0.20958565635348214,0.7438021861567873,0.8297390028363655,0.7812252711506187,171.4414005279541
91,152561,0.0005,0.10512758000660352,0.004443453979559849,105.12745629134821,0.0026122724043163674,0.0018311815768377337,0.00016849528735436375,0.0,0.0,2.3751851553074152e-05,0.03735341800779688,0.042302414971511396,0.03937454236505992,0.1958976175154938,0.23416844199820072,0.21166856710563323,0.7471200972735905,0.832330446727559,0.7842883496868853,168.28593707084656
92,155062,0.0005,0.10524390823468834,0.004466081660411066,105.24378453574624,0.0026262749800784755,0.0018398066849175205,0.0001655833952141058,0.0,0.0,2.3728820323555134e-05,0.03684004913659536,0.04176444656512395,0.03885013068050909,0.19425149861930227,0.2326639656637345,0.21008027472742935,0.7463715685600759,0.8316613784173831,0.7835828659058761,166.96016812324524
93,157563,0.0005,0.10463585988616572,0.0044066472314769215,104.63573584238179,0.0025811225477322492,0.001825524683727217,0.0001657269571718384,0.0,0.0,2.382018011448541e-05,0.03744117587340064,0.042588921462664936,0.039530074276847064,0.19642494564674132,0.23482657718162736,0.21231556282799896,0.7493548479045882,0.8339816417183127,0.7864129637561289,168.32232022285461
94,160064,0.0005,0.1042044129593522,0.004360472735758388,104.2042881120257,0.0025506015080667774,0.0018098712288669352,0.000166887150222848,0.0,0.0,2.39570539762411e-05,0.03760780843912435,0.04263226350084966,0.039655430500292445,0.19730398856082568,0.2358529244552179,0.21324833440797322,0.7516915108956418,0.8359397451956717,0.7886148595609745,182.15214228630066
95,162565,0.0005,0.10423782053457552,0.004367013764213912,104.23769602419043,0.0025669760226791705,0.001800037742198044,0.00016445139596787316,0.0,0.0,2.3907328758574617e-05,0.03744664243677529,0.0423597162697421,0.03945118397763256,0.1971985619814574,0.2358148537460016,0.21315046753071515,0.75113275002499,0.8360644023640543,0.7882450523018026,184.0086362361908
96,165066,0.0005,0.10366091583041799,0.004309791015580808,103.66079062912189,0.002515758871070494,0.0017940321446150453,0.00016739694732194595,0.0,0.0,2.4054829651629502e-05,0.038190290290133946,0.043359804515693726,0.04028763198956582,0.19951482297705916,0.2377982400789684,0.21539670442108486,0.7543184874487705,0.8372714390806177,0.7906414095352574,188.75513100624084
97,167567,0.0005,0.10369370744579652,0.004314810801783382,103.69358252792632,0.0025247371243773773,0.0017900736742291372,0.00016513318583301313,0.0,0.0,2.3996612482478043e-05,0.038114441723310674,0.04325564695996601,0.04020741108510016,0.1992379805890144,0.23777090726209515,0.21519893297746104,0.753866715032737,0.8375170439636646,0.7904493839251714,190.21695518493652
98,170068,0.0005,0.10347740714405118,0.0042979552256749995,103.47728168711764,0.0025162630108916282,0.0017816922111293916,0.00016838105454858182,0.0,0.0,2.4110188299570565e-05,0.03820161388569572,0.04325633028038785,0.040270941611453864,0.19983002892592963,0.23831483031787284,0.21580614412768703,0.7549790630622751,0.8387300353296182,0.7917649992248241,182.6609983444214
99,172569,0.0005,0.10314074074659572,0.004269797891838851,103.1406147196883,0.002496482081371868,0.0017733158083898003,0.00016701169262491362,0.0,0.0,2.4219052819375565e-05,0.038160126574370255,0.04331685294632147,0.040262890735366305,0.1997559374687625,0.2382078418632547,0.21579464667084597,0.7567157707229608,0.8399621596673831,0.7932905276648191,256.7755627632141
100,175070,0.0005,0.10309258958206373,0.004259507728238605,103.09246516694836,0.0024906405605605152,0.0017688671678410056,0.00016707489291735436,0.0,0.0,2.3892677027030034e-05,0.03807168538834466,0.043206838358406635,0.040153126359307637,0.19972694515943623,0.23854813543332667,0.21584744252315144,0.7565488453056277,0.8399805117015694,0.7932033091247296,313.02351427078247
101,2501,0.0005,0.10285310753908267,0.0042368066040283274,102.85298230408765,0.0024769933544960833,0.0017598132531571316,0.00016797603154032322,0.0,0.0,2.406296550048262e-05,0.03828351471911236,0.0434023656162535,0.040370748204621124,0.20058382896841265,0.23934771794407236,0.2166551390915263,0.7575129128036285,0.8407171311163035,0.7940030857497623,215.9436640739441
102,5002,0.0005,0.10234593622079614,0.0041902804863965006,102.34581038190193,0.0024460788700845604,0.0017442016183600308,0.00016692543404607743,0.0,0.0,2.4187949981112506e-05,0.038764084210065976,0.043909584603658534,0.04087488660819736,0.2025753175292383,0.24132719958891444,0.21870985650932226,0.7609074534248801,0.84299785944997,0.7970410677753702,215.74643087387085
103,7503,0.0005,0.10201546932901683,0.004161129454530624,102.01534322794319,0.0024252425604516636,0.0017358868921006911,0.00016931792894577782,0.0,0.0,2.4247862493208232e-05,0.03921165908636545,0.04439864679128349,0.041318031573822286,0.20406983690898642,0.24274157524490203,0.22018648525986706,0.7616731627661435,0.8435692129398241,0.7977549781302651,216.46976685523987
104,10004,0.0005,0.10201145145522265,0.0041510164629012984,102.01132488136338,0.0024268652740415367,0.0017241511937239763,0.00016808013569149225,0.0,0.0,2.4337124346236918e-05,0.03874905116078568,0.04404790818047781,0.04090670474543527,0.20253138978783486,0.2413847937387545,0.2187442283865894,0.7613701589676629,0.8439945310938125,0.7978148304643939,214.90422296524048
105,12505,0.0005,0.10166436829408709,0.004122863159358005,101.66424212175481,0.0024064955686437625,0.001716367590609511,0.00016625218236039532,0.0,0.0,2.4263147214155323e-05,0.039279503042532984,0.04452672056177529,0.041427078754229636,0.20466500899640144,0.24352339142468013,0.22087144585209387,0.7632497782137145,0.8455170666108557,0.7995004320516438,216.3419668674469
106,15006,0.0005,0.10151229629733237,0.004112128458219114,101.51217011364399,0.0023928140667349067,0.0017193143901110563,0.0001700564958285059,0.0,0.0,2.4282558052825615e-05,0.03945775205542783,0.044706238598310674,0.04159808917692015,0.2058522294207317,0.24486387085790684,0.22215716208352512,0.765407118402639,0.8455285854408237,0.8007848313311394,216.23283648490906
107,17507,0.0005,0.10129910298302526,0.004088448683159841,101.29897743661324,0.002384485924133386,0.0017039627542727903,0.00017089911596274664,0.0,0.0,2.4139334264705827e-05,0.03925451303853458,0.044436424648890444,0.04137832839403157,0.20499866459666133,0.2446040138632047,0.22143459680383323,0.7648304935838165,0.8464933362592463,0.8008592781640205,213.8766553401947
108,20008,0.0005,0.10120375891004214,0.0040807452620059605,101.20363264758794,0.0023718132313447216,0.0017089320295848275,0.00017166775236343245,0.0,0.0,2.428088441038493e-05,0.03937975591013595,0.04467890578143743,0.041541962479775554,0.20553721870626748,0.24475473482482007,0.2218677847802949,0.7656201191398441,0.846840755885146,0.801517056780117,210.1157944202423
109,22509,0.0005,0.10068439012292812,0.004040129923248483,100.684263271315,0.002352515270011682,0.001687614652922605,0.00017064293105985666,0.0,0.0,2.4421175997222996e-05,0.04005321699445222,0.04543114394867053,0.04226662578047817,0.20763218150239904,0.24679200585390842,0.22405774675991857,0.7676984870114454,0.848667368989904,0.8035714993330061,206.11524772644043
110,25010,0.0005,0.10071039477028831,0.004039964584934591,100.71026752110436,0.0023482844181216753,0.001691680163298579,0.00017096516898414203,0.0,0.0,2.4493461283696557e-05,0.03972180658986405,0.045001433020541784,0.041880195502933565,0.2070175835915634,0.24626770385595761,0.22340955796455297,0.7683634553990903,0.8486154366378449,0.8038783758962121,206.60224390029907
111,27511,0.0005,0.1002794874624246,0.003994655224559988,100.27936056412396,0.002325317021942504,0.0016693382008370423,0.00016785362216184467,0.0,0.0,2.44006828252197e-05,0.03993968818722511,0.045232590557526986,0.042114976377392865,0.20810767489879048,0.24751242081292482,0.22457593214548813,0.7696325766568373,0.8499909606469912,0.8052016710672604,203.86003351211548
112,30012,0.0005,0.1002786171774133,0.003987228308833379,100.27848975156031,0.0023250193483718836,0.0016622089557311048,0.0001717305027305534,0.0,0.0,2.4497719762445628e-05,0.03991089111230508,0.045258166264744104,0.042090320646515585,0.20780925910885645,0.24713415415083967,0.22427749279879036,0.7704476803028788,0.8506323056714814,0.8059915228039681,184.43406558036804
113,32513,0.0005,0.10035366538922484,0.004010984900829027,100.35353800526909,0.0023277069769715177,0.0016832779253295744,0.00016936812454048527,0.0,0.0,2.452670730331336e-05,0.04008445449945022,0.045318396079068374,0.042241880782834834,0.20808209919157336,0.24713913262819873,0.22442903537683037,0.7699958102696421,0.8499032027813874,0.8054159471079236,182.01187586784363
114,35014,0.0005,0.0996464970203244,0.0039424369518854755,99.64636925228687,0.0022866907567701865,0.0016557461952898423,0.00017206927323592722,0.0,0.0,2.459705698832559e-05,0.04079793863704518,0.04623716919482207,0.04301805230716273,0.21065040780562774,0.2505048761745302,0.22738933878563872,0.772978796762545,0.8523252808251699,0.8082659858696368,182.6213777065277
115,37515,0.0005,0.09976239436742117,0.003948531974437887,99.76226705820358,0.0023005776182974226,0.0016479543590031361,0.00016932221246408698,0.0,0.0,2.4516508684293202e-05,0.04024649905662735,0.045681434457467016,0.04247221715639575,0.20915061709691124,0.24843666049205318,0.22565079110114872,0.7718650820921631,0.8522492370239404,0.8075359440931841,182.82647442817688
116,40016,0.0005,0.0993966980219507,0.003915373340579735,99.39657020035004,0.0022751991703497676,0.001640174172504977,0.00016909534589876112,0.0,0.0,2.4616015882496022e-05,0.04074737292582967,0.04618953199970012,0.04299151035426397,0.2111462055802679,0.25087513822595964,0.2278194959666051,0.7740812854545682,0.8531674244364754,0.8092128928186225,182.65012788772583
117,42517,0.0005,0.09918035944847048,0.003891313579672652,99.18023126900363,0.0022586589735188447,0.0016326546061421704,0.00017095398360759967,0.0,0.0,2.467554776642249e-05,0.040756353708516595,0.046217255285385846,0.04299195872389617,0.21131078818472612,0.2505485110643243,0.22783817382740146,0.7756606341838265,0.8549855448445621,0.8109618291550758,183.09494614601135
118,45018,0.0005,0.09878600281966729,0.003876285016478435,98.78587387829292,0.002249547690233649,0.001626737329456564,0.0001714675956009523,0.0,0.0,2.484558198283085e-05,0.0412550799992503,0.04664501386945222,0.04347712866871095,0.21279212924205318,0.25193047780887645,0.22926623926239936,0.7774499575169932,0.8557644325082467,0.812341840290537,183.5629105567932
119,47519,0.0005,0.09892111599016361,0.0038752949155238894,98.92098759556237,0.002248186638849865,0.001627108280781842,0.00017074644984849878,0.0,0.0,2.473155628387499e-05,0.041074585790683724,0.046586541164784084,0.04332417636898989,0.21237911085565775,0.25218037784886044,0.22907617565442542,0.7766687270404339,0.8554347792133147,0.8117261618578353,184.18301439285278
120,50020,0.0005,0.09866512991765031,0.0038643555361407025,98.66500149360422,0.002240646404281418,0.0016237091306955968,0.000171424758253856,0.0,0.0,2.4743202698636898e-05,0.0411582437337565,0.04659698620551779,0.04340160215693917,0.21359991159786085,0.2532242962190124,0.23027853563395156,0.7778761542258097,0.8572098504348261,0.8131217800560402,185.63903498649597
121,52521,0.0005,0.09830568711914238,0.0038258708789196167,98.30555882657923,0.0022184189531274595,0.001607451925873615,0.00017066961776300067,0.0,0.0,2.471853059030561e-05,0.041432450457317076,0.04690164949645142,0.04368724491222293,0.2139160937187625,0.2538335251836765,0.23069843830096154,0.7796656727933826,0.8582317073170732,0.8146536002536623,184.7016875743866
122,55022,0.0005,0.09821879899636453,0.003817415458750857,98.21867064178967,0.002206687571531886,0.0016107278889121363,0.0001698051082971584,0.0,0.0,2.473810363241029e-05,0.04153475328618553,0.04714022594087365,0.043824766366528434,0.21449174236555377,0.25441551894867054,0.2313018711205603,0.779851731182527,0.8579583791483406,0.8147242180183858,183.80973744392395
123,57523,0.0005,0.0981093910260231,0.0038059944221915613,98.10926175641804,0.0022051514819266646,0.0016008429381935323,0.0001683727605396092,0.0,0.0,2.4915341459511275e-05,0.04161675173680528,0.047180834697371055,0.04390289066567934,0.2141549630147941,0.25405677572720914,0.2309488276275145,0.780060534379998,0.8578643737817373,0.8147235484968801,185.9159791469574
124,60024,0.0005,0.09796969075856662,0.003796728412633384,97.96956209581597,0.0021949949281819697,0.0016017334887686958,0.0001733730429610919,0.0,0.0,2.4797530583249167e-05,0.04176542273715514,0.04726498072645942,0.044028385819383904,0.21564216110430828,0.25574457716913235,0.2325070735092451,0.7812594688687026,0.8585443752186626,0.8156975049083112,184.99077939987183
125,62525,0.0005,0.09776606695687041,0.0037805402340445266,97.76593805226932,0.0021829962102388714,0.0015975440266683268,0.00017118721223637097,0.0,0.0,2.485507457658743e-05,0.042016103714764094,0.04759922202993803,0.044303409875322525,0.21661169516568374,0.2566439244614654,0.23347328857677738,0.7826585186238004,0.8596728300867154,0.8170554954878858,168.8803551197052
126,65026,0.0005,0.09777376925299426,0.0037727447771295974,97.77363987571475,0.002189245742944176,0.001583499031159833,0.00017229836738624253,0.0,0.0,2.4948070594942797e-05,0.04168361952094162,0.04718493461990204,0.04394440158022294,0.21571322642817872,0.25579319053628546,0.23256439482513927,0.7825360090338864,0.85973745267518,0.8169668644535594,167.82977199554443
127,67527,0.0005,0.0975697076827681,0.0037472464517959844,97.56957871605997,0.0021684346960063224,0.0015788117558711203,0.00017015592324980003,0.0,0.0,2.485441727247501e-05,0.04140297006197521,0.046979938493352656,0.0436804526039019,0.21543062462514995,0.25553118596311475,0.2323079914366994,0.7831060935001,0.8602493572883346,0.8175890188558442,167.7612910270691
128,70028,0.0005,0.09717913816829339,0.003723269882134353,97.1790083816937,0.0021521857663540723,0.001571084112999067,0.00016912827047404903,0.0,0.0,2.5044374619899842e-05,0.04215081545506797,0.04775755713339664,0.04445219582754051,0.21745930534036387,0.25749709881672334,0.23438053201587616,0.7851607403913434,0.8622600764381747,0.8196247684888867,167.82603573799133
129,72529,0.0005,0.09726158149692356,0.003732399536395034,97.26145221842903,0.0021680214956011036,0.0015643780400026225,0.00017312657860338678,0.0,0.0,2.494912149143324e-05,0.04219357179003399,0.04770943185225909,0.04446855435793588,0.21762066657711915,0.25748382287709914,0.2344320638106018,0.7842303508284186,0.8616304454780588,0.8187752264182789,185.04646968841553
130,75030,0.0005,0.09674043573144196,0.0036887879066475732,96.74030626091849,0.0021342915199786946,0.0015544963913003554,0.00017138705163229317,0.0,0.0,2.4950825119379675e-05,0.04241945799805078,0.047942834584916036,0.04470464620483769,0.21889242349935026,0.2590269556240004,0.23578484228453556,0.7874594302903839,0.8640647256722311,0.8217454703270746,196.0030655860901
131,77531,0.0005,0.09681989146066589,0.003694369798366603,96.8197614066556,0.0021363884109089704,0.0015579813843040388,0.00017374498087993008,0.0,0.0,2.506189373540977e-05,0.042328088295931626,0.0479546462664934,0.04463221395525281,0.21842669182327068,0.25874025389844063,0.23541375754273733,0.7871568169607157,0.8631851946721312,0.8212178653118755,197.38793444633484
132,80032,0.0005,0.09652485529252025,0.0036739950018116786,96.52472560475321,0.0021245043139277464,0.0015494906864235041,0.00017220304909826262,0.0,0.0,2.502576961371803e-05,0.04272909976634346,0.04836268617552979,0.04504958788541461,0.2196291405312875,0.2604012106095062,0.23686103784486276,0.7884995415896141,0.8645082982432027,0.8225882976043706,200.36091709136963
133,82533,0.0005,0.09618088940247113,0.0036444211714906243,96.18075939942626,0.0021046213760175314,0.0015397997940068463,0.00017567775265241547,0.0,0.0,2.5099605466289076e-05,0.04309653091888245,0.04882256081942223,0.045453406194495304,0.22154370673605558,0.2619404386682827,0.23864372643898699,0.7903807227109156,0.8659278476109556,0.8243250933254971,187.61271834373474
134,85034,0.0005,0.09646300912671973,0.0036556351420114703,96.46287886365229,0.002113450538884269,0.0015421846038719616,0.00017194580944921226,0.0,0.0,2.510193686340753e-05,0.042735737736155535,0.048285568585065976,0.04502433903071462,0.22013030725209917,0.2605245987542483,0.23716396035575144,0.7887784339389244,0.8645871729433227,0.8227664190070814,185.44941329956055
135,87535,0.0005,0.09605631878713473,0.0036166353789228918,96.05618875039096,0.0020905195359337625,0.0015261158422210956,0.00017042247960718214,0.0,0.0,2.5083762754432657e-05,0.042864299592662934,0.04855030643992403,0.045210159275351595,0.220328274940024,0.26055310297755896,0.23736176506483236,0.7903282046556377,0.8665934017018193,0.8245167278828787,186.54924750328064
136,90036,0.0005,0.09604750307904678,0.00362186460531965,96.04737284163483,0.0020914418610725747,0.0015304227396796012,0.00017703855859214655,0.0,0.0,2.5153289554203488e-05,0.04332329568172731,0.04906308960790684,0.045697544914026444,0.22144667523615555,0.26196054781212513,0.238621033565765,0.7906703529525689,0.8661192749462715,0.8245820208508127,183.66101503372192
137,92537,0.0005,0.0957866744017277,0.003606045150804277,95.78654409360523,0.0020885787217011834,0.0015174664292776467,0.0001740673826874058,0.0,0.0,2.513813162821833e-05,0.04324676379448221,0.04883632484506197,0.04556659560818903,0.22201812634321272,0.26256801966713317,0.23918033616005874,0.7917532205867653,0.8670089581354958,0.825520139629962,189.9429371356964
138,95038,0.0005,0.09556431422491923,0.003589469505019109,95.56418358407369,0.00207604802571001,0.0015134214789832665,0.00017325931759876024,0.0,0.0,2.5195273529530564e-05,0.04307690986105558,0.04875647397291084,0.045415745258274694,0.22229945912260096,0.2629399412110156,0.23950704842543707,0.7927741012969812,0.8685308103321171,0.8268044778391248,195.59237599372864
139,97539,0.0005,0.09552487630884154,0.0035824850634033115,95.52474625841802,0.0020731692747576946,0.0015093157917061156,0.00017385530337592632,0.0,0.0,2.5093290228092903e-05,0.04323934488704518,0.04888025258646542,0.04556079263106638,0.22247224157212114,0.2633456383071771,0.23975661454177866,0.7927208999212815,0.8681828050029988,0.8266322322961379,195.96442341804504
140,100040,0.0005,0.09524388686984313,0.003557094024493918,95.24375573257025,0.0020506689049530125,0.001506425119308168,0.0001741832703737091,0.0,0.0,2.533008476448918e-05,0.04382934326269492,0.04967212333816473,0.04623590060668003,0.2243371206205018,0.2650675081529888,0.2416244226737601,0.7951006120989105,0.869340349797581,0.8284990904165335,195.94564700126648
141,102541,0.0005,0.09512581463392283,0.0035446630927912074,95.12568411966268,0.002052086084406255,0.0014925770052895435,0.00017507157471124152,0.0,0.0,2.5215600017538007e-05,0.044007006572371055,0.04980302800754698,0.046387477536037454,0.22472524662010196,0.265392378204968,0.2419779175495515,0.7948237697108657,0.8696394489079369,0.8284639022151074,184.730721950531
142,105042,0.0005,0.0950925268563496,0.003559012140450133,95.0923951128777,0.0020492443735184358,0.001509767759833202,0.00017258147676091088,0.0,0.0,2.5436554633019272e-05,0.04404556536760296,0.04981796343962415,0.046438826440570236,0.22506651636220512,0.2658508862080168,0.24237532574372117,0.7957971108431627,0.8696813266880747,0.829096523738775,185.8793339729309
143,107543,0.0005,0.09514565536024712,0.0035460383785547453,95.14552437691916,0.002044441452408053,0.0015015969214337568,0.0001756893401346663,0.0,0.0,2.5279303829846685e-05,0.04367891515268892,0.04939274290283886,0.04605088043516306,0.22403821674455218,0.2647747541608357,0.24131233637771907,0.7957291692697921,0.8704060368040284,0.8292897257600866,193.7370159626007
144,110044,0.0005,0.09489496339742587,0.003523775441755467,94.89483278801517,0.0020367407897410573,0.0014870346500303225,0.00017324976784484356,0.0,0.0,2.5199498731174008e-05,0.04375300660985606,0.049447310919382245,0.046114734024135635,0.2244158000862155,0.26550073330042984,0.24183181381342364,0.7963227794819572,0.8707736631909736,0.8298604269592059,196.88023376464844
145,112545,0.0005,0.09478423734758197,0.0035201889581558277,94.78410573026649,0.0020257578043016517,0.0014944311545407516,0.00017557508644700784,0.0,0.0,2.540225089333802e-05,0.043947948164484205,0.04973986967712915,0.04634511771454353,0.22521723732382048,0.26600424283411633,0.2425570691012588,0.7970854626899241,0.8711669629023391,0.830481173788629,195.7023274898529
146,115046,0.0005,0.0946601069048613,0.0035104881417693666,94.65997616913928,0.002022817461870656,0.001487670679584515,0.00017401494865132045,0.0,0.0,2.5250784911760656e-05,0.04409095736705318,0.04984597957691923,0.046474603374899386,0.2257634055752699,0.26711571230882647,0.2432982775895465,0.7974487939199321,0.8712813702643942,0.8307900750150875,196.04911875724792
147,117547,0.0005,0.09438902555239863,0.003485708205495402,94.38889394040967,0.0020139535913420398,0.0014717546150319464,0.00017441450060092813,0.0,0.0,2.542129833141787e-05,0.04444589351759296,0.05036247219862055,0.04687978197164723,0.22659032090288883,0.267539468587565,0.24398747245009925,0.798715474747601,0.8726480111080568,0.8321258849451324,195.19377636909485
148,120048,0.0005,0.09433855974479992,0.0034768100898126004,94.3384280992193,0.002002199155090731,0.0014746109381082004,0.0001765258183899105,0.0,0.0,2.541925461863772e-05,0.04402828712265094,0.04982196574495202,0.04640995135127914,0.22614508883946421,0.26734872457267095,0.24361304315131027,0.7999638035410835,0.8732973607432027,0.8330965559394872,186.46280431747437
149,122549,0.0005,0.09406197049775299,0.0034582888293385383,94.06183961657037,0.0019942244907521028,0.001464064336666351,0.00017666564159070459,0.0,0.0,2.5293528583721023e-05,0.04430571521391444,0.050146054859306274,0.04670385202290159,0.22703496726309477,0.26836667676679327,0.24457964976457824,0.7999498442810375,0.8735635628561076,0.8332238595922296,188.63814425468445
150,125050,0.0005,0.09409454099533082,0.003452692999293553,94.09440938895438,0.001991997726753809,0.0014606952690428626,0.0001740243337311937,0.0,0.0,2.5409006784171857e-05,0.04438771366453419,0.0500816275052479,0.04674296222645037,0.22704853605432826,0.2681542617328069,0.24443675079098084,0.8002470886645342,0.8739041492777889,0.8334541159932588,189.08266401290894
151,2501,0.0005,0.09396830587679507,0.0034475231845323214,93.96817537938438,0.0019895064356432977,0.0014580167468292962,0.00017580834429752388,0.0,0.0,2.5220392233761925e-05,0.04423552844487205,0.05004492343687525,0.046623494646443824,0.22713014403613555,0.26863160985605755,0.24472084936232674,0.8004504252986305,0.8742677733594062,0.8338508535770834,181.29129648208618
152,5002,0.0005,0.09385074448973978,0.0034364735007705745,93.85061265258301,0.001974896719160325,0.0014615767833325076,0.00017552498548138756,0.0,0.0,2.5486293789846657e-05,0.04472527395291883,0.0505844537185126,0.04714743471944609,0.22801670347486006,0.26899581964089364,0.24545458236672743,0.8020201099247801,0.8751790299505198,0.835122947726713,185.78435850143433
153,7503,0.0005,0.09364027162639202,0.0034238372049925597,93.64013909359352,0.0019754630993789727,0.0014483741058405062,0.0001750422973793061,0.0,0.0,2.5629329101372037e-05,0.045095243152738905,0.050972384483706515,0.04753020908333501,0.22946085237779887,0.27053778098135745,0.2469614337517566,0.8022507793757497,0.8751430092025689,0.8352143241972124,185.21671271324158
